"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1912,44,0.00676,0.00674,0.5,74709,503,74457,2196507,29.4,FALSE
1912,45,0.0077,0.00767,0.5,74206,569,73921,2122050,28.6,FALSE
1912,46,0.00719,0.00717,0.5,73636,528,73373,2048129,27.81,FALSE
1912,47,0.00802,0.00799,0.5,73109,584,72817,1974756,27.01,FALSE
1912,48,0.0081,0.00807,0.5,72524,585,72232,1901939,26.22,FALSE
1912,49,0.00793,0.0079,0.5,71939,568,71655,1829708,25.43,FALSE
1912,50,0.00956,0.00952,0.5,71371,679,71031,1758053,24.63,FALSE
1912,51,0.00888,0.00884,0.5,70692,625,70379,1687021,23.86,FALSE
1912,52,0.00927,0.00923,0.5,70067,646,69743,1616642,23.07,FALSE
1912,53,0.01125,0.01119,0.5,69420,777,69032,1546899,22.28,FALSE
1912,54,0.0111,0.01104,0.5,68644,758,68265,1477867,21.53,FALSE
1912,55,0.01212,0.01204,0.5,67886,818,67477,1409602,20.76,FALSE
1912,56,0.01335,0.01327,0.5,67068,890,66623,1342125,20.01,FALSE
1912,57,0.01256,0.01248,0.5,66179,826,65766,1275502,19.27,FALSE
1912,58,0.01443,0.01433,0.5,65353,936,64885,1209736,18.51,FALSE
1912,59,0.01398,0.01388,0.5,64416,894,63969,1144851,17.77,FALSE
1912,60,0.01832,0.01816,0.5,63522,1153,62945,1080882,17.02,FALSE
1912,61,0.01736,0.01721,0.5,62369,1073,61832,1017937,16.32,FALSE
1912,62,0.02105,0.02083,0.5,61296,1277,60657,956105,15.6,FALSE
1912,63,0.02279,0.02253,0.5,60019,1352,59343,895448,14.92,FALSE
1912,64,0.02174,0.0215,0.5,58666,1261,58036,836105,14.25,FALSE
1912,65,0.02733,0.02696,0.5,57405,1548,56631,778069,13.55,FALSE
1912,66,0.028,0.02761,0.5,55857,1542,55086,721438,12.92,FALSE
1912,67,0.02898,0.02857,0.5,54315,1552,53539,666352,12.27,FALSE
1912,68,0.03539,0.03478,0.5,52763,1835,51846,612813,11.61,FALSE
1912,69,0.03594,0.0353,0.5,50928,1798,50029,560967,11.01,FALSE
1912,70,0.04341,0.04249,0.5,49130,2088,48087,510938,10.4,FALSE
1912,71,0.04706,0.04597,0.5,47043,2163,45962,462851,9.84,FALSE
1912,72,0.05203,0.05071,0.5,44880,2276,43742,416889,9.29,FALSE
1912,73,0.05501,0.05354,0.5,42604,2281,41464,373147,8.76,FALSE
1912,74,0.06159,0.05975,0.5,40323,2409,39119,331683,8.23,FALSE
1912,75,0.07013,0.06776,0.5,37914,2569,36629,292564,7.72,FALSE
1912,76,0.08273,0.07944,0.5,35345,2808,33941,255935,7.24,FALSE
1912,77,0.08158,0.07838,0.5,32537,2550,31262,221994,6.82,FALSE
1912,78,0.0973,0.09279,0.5,29987,2782,28596,190732,6.36,FALSE
1912,79,0.10942,0.10374,0.5,27205,2822,25793,162136,5.96,FALSE
1912,80,0.11403,0.10788,0.5,24382,2630,23067,136343,5.59,FALSE
1912,81,0.13267,0.12442,0.5,21752,2706,20399,113276,5.21,FALSE
1912,82,0.1454,0.13554,0.5,19046,2582,17755,92877,4.88,FALSE
1912,83,0.17019,0.15684,0.5,16464,2582,15173,75122,4.56,FALSE
1912,84,0.16142,0.14937,0.5,13882,2073,12845,59949,4.32,FALSE
1912,85,0.19307,0.17608,0.5,11808,2079,10769,47104,3.99,FALSE
1912,86,0.19529,0.17792,0.5,9729,1731,8864,36335,3.73,FALSE
1912,87,0.22873,0.20525,0.5,7998,1642,7177,27472,3.43,FALSE
1912,88,0.25994,0.23004,0.5,6357,1462,5625,20294,3.19,FALSE
1912,89,0.27429,0.24121,0.5,4894,1181,4304,14669,3,FALSE
1912,90,0.31307,0.2707,0.5,3714,1005,3211,10365,2.79,FALSE
1912,91,0.33568,0.28744,0.5,2708,779,2319,7154,2.64,FALSE
1912,92,0.35077,0.29843,0.5,1930,576,1642,4835,2.51,FALSE
1912,93,0.37793,0.31787,0.5,1354,430,1139,3193,2.36,FALSE
1912,94,0.40588,0.33741,0.5,924,312,768,2054,2.22,FALSE
1912,95,0.43445,0.35692,0.5,612,218,503,1286,2.1,FALSE
1912,96,0.46346,0.37627,0.5,394,148,320,783,1.99,FALSE
1912,97,0.49273,0.39533,0.5,245,97,197,464,1.89,FALSE
1912,98,0.52204,0.41398,0.5,148,61,118,267,1.8,FALSE
1912,99,0.5512,0.43211,0.5,87,38,68,149,1.72,FALSE
1912,100,0.58002,0.44962,0.5,49,22,38,81,1.64,FALSE
1912,101,0.6083,0.46643,0.5,27,13,21,43,1.57,FALSE
1912,102,0.63587,0.48247,0.5,15,7,11,22,1.51,FALSE
1912,103,0.66257,0.49769,0.5,8,4,6,11,1.46,FALSE
1912,104,0.68828,0.51206,0.5,4,2,3,5,1.41,FALSE
1912,105,0.71288,0.52555,0.5,2,1,1,3,1.37,FALSE
1912,106,0.73628,0.53816,0.5,1,0,1,1,1.33,FALSE
1912,107,0.75842,0.54989,0.5,0,0,0,1,1.29,FALSE
1912,108,0.77925,0.56077,0.5,0,0,0,0,1.26,FALSE
1912,109,0.79877,0.5708,0.5,0,0,0,0,1.24,FALSE
1912,110,0.81697,1,1.22,0,0,0,0,1.22,TRUE
1913,0,0.06495,0.06187,0.23,100000,6187,95266,5998084,59.98,FALSE
1913,1,0.01459,0.01449,0.5,93813,1359,93133,5902818,62.92,FALSE
1913,2,0.00745,0.00743,0.5,92454,687,92111,5809685,62.84,FALSE
1913,3,0.00513,0.00511,0.5,91767,469,91533,5717574,62.31,FALSE
1913,4,0.00428,0.00427,0.5,91298,390,91103,5626041,61.62,FALSE
1913,5,0.00393,0.00393,0.5,90908,357,90730,5534938,60.88,FALSE
1913,6,0.00318,0.00318,0.5,90551,288,90408,5444208,60.12,FALSE
1913,7,0.00292,0.00291,0.5,90264,263,90132,5353800,59.31,FALSE
1913,8,0.00263,0.00262,0.5,90001,236,89883,5263668,58.48,FALSE
1913,9,0.00252,0.00252,0.5,89765,226,89652,5173785,57.64,FALSE
1913,10,0.00195,0.00194,0.5,89538,174,89451,5084134,56.78,FALSE
1913,11,0.00249,0.00249,0.5,89364,222,89253,4994682,55.89,FALSE
1913,12,0.00269,0.00269,0.5,89142,240,89022,4905429,55.03,FALSE
1913,13,0.00259,0.00258,0.5,88903,230,88788,4816407,54.18,FALSE
1913,14,0.00301,0.00301,0.5,88673,267,88540,4727619,53.32,FALSE
1913,15,0.00318,0.00318,0.5,88406,281,88266,4639079,52.47,FALSE
1913,16,0.004,0.004,0.5,88125,352,87949,4550813,51.64,FALSE
1913,17,0.00435,0.00434,0.5,87773,381,87583,4462864,50.85,FALSE
1913,18,0.00485,0.00483,0.5,87392,422,87181,4375281,50.06,FALSE
1913,19,0.00477,0.00476,0.5,86970,414,86763,4288101,49.31,FALSE
1913,20,0.0051,0.00509,0.5,86556,440,86336,4201338,48.54,FALSE
1913,21,0.00472,0.00471,0.5,86116,406,85913,4115002,47.78,FALSE
1913,22,0.00444,0.00443,0.5,85710,380,85520,4029089,47.01,FALSE
1913,23,0.00436,0.00435,0.5,85330,371,85144,3943569,46.22,FALSE
1913,24,0.00555,0.00554,0.5,84959,471,84723,3858424,45.42,FALSE
1913,25,0.00638,0.00636,0.5,84488,537,84220,3773701,44.67,FALSE
1913,26,0.00518,0.00517,0.5,83951,434,83734,3689481,43.95,FALSE
1913,27,0.00558,0.00556,0.5,83517,465,83285,3605747,43.17,FALSE
1913,28,0.00593,0.00591,0.5,83053,491,82807,3522463,42.41,FALSE
1913,29,0.00555,0.00553,0.5,82561,457,82333,3439656,41.66,FALSE
1913,30,0.00523,0.00522,0.5,82105,428,81890,3357323,40.89,FALSE
1913,31,0.0057,0.00568,0.5,81676,464,81444,3275432,40.1,FALSE
1913,32,0.00554,0.00553,0.5,81212,449,80988,3193988,39.33,FALSE
1913,33,0.00558,0.00557,0.5,80763,449,80538,3113001,38.54,FALSE
1913,34,0.00524,0.00523,0.5,80314,420,80104,3032462,37.76,FALSE
1913,35,0.00634,0.00632,0.5,79894,505,79641,2952359,36.95,FALSE
1913,36,0.00601,0.00599,0.5,79389,475,79151,2872717,36.19,FALSE
1913,37,0.00596,0.00594,0.5,78913,469,78679,2793566,35.4,FALSE
1913,38,0.0055,0.00549,0.5,78445,430,78230,2714887,34.61,FALSE
1913,39,0.0059,0.00588,0.5,78014,459,77785,2636657,33.8,FALSE
1913,40,0.00679,0.00676,0.5,77555,525,77293,2558873,32.99,FALSE
1913,41,0.0071,0.00707,0.5,77031,545,76758,2481579,32.22,FALSE
1913,42,0.00665,0.00663,0.5,76486,507,76232,2404821,31.44,FALSE
1913,43,0.00596,0.00594,0.5,75979,452,75753,2328589,30.65,FALSE
1913,44,0.00709,0.00706,0.5,75527,534,75261,2252835,29.83,FALSE
1913,45,0.00681,0.00679,0.5,74994,509,74739,2177575,29.04,FALSE
1913,46,0.00725,0.00723,0.5,74485,538,74216,2102835,28.23,FALSE
1913,47,0.00738,0.00735,0.5,73946,544,73675,2028620,27.43,FALSE
1913,48,0.0075,0.00748,0.5,73403,549,73128,1954945,26.63,FALSE
1913,49,0.00879,0.00875,0.5,72854,638,72535,1881817,25.83,FALSE
1913,50,0.00972,0.00968,0.5,72216,699,71867,1809282,25.05,FALSE
1913,51,0.00866,0.00863,0.5,71518,617,71209,1737415,24.29,FALSE
1913,52,0.009,0.00896,0.5,70901,635,70583,1666205,23.5,FALSE
1913,53,0.01026,0.01021,0.5,70266,717,69907,1595622,22.71,FALSE
1913,54,0.00969,0.00965,0.5,69548,671,69213,1525715,21.94,FALSE
1913,55,0.011,0.01094,0.5,68878,754,68501,1456502,21.15,FALSE
1913,56,0.01171,0.01164,0.5,68124,793,67727,1388002,20.37,FALSE
1913,57,0.01224,0.01217,0.5,67331,819,66921,1320274,19.61,FALSE
1913,58,0.01296,0.01288,0.5,66511,857,66083,1253353,18.84,FALSE
1913,59,0.01581,0.01568,0.5,65655,1030,65140,1187270,18.08,FALSE
1913,60,0.01507,0.01496,0.5,64625,967,64142,1122130,17.36,FALSE
1913,61,0.01681,0.01667,0.5,63658,1061,63128,1057989,16.62,FALSE
1913,62,0.01782,0.01766,0.5,62597,1106,62044,994861,15.89,FALSE
1913,63,0.0214,0.02117,0.5,61491,1302,60840,932817,15.17,FALSE
1913,64,0.02244,0.02219,0.5,60190,1336,59522,871976,14.49,FALSE
1913,65,0.02598,0.02565,0.5,58854,1509,58099,812454,13.8,FALSE
1913,66,0.02633,0.02599,0.5,57344,1490,56599,754355,13.15,FALSE
1913,67,0.03096,0.03049,0.5,55854,1703,55003,697756,12.49,FALSE
1913,68,0.03453,0.03394,0.5,54151,1838,53232,642754,11.87,FALSE
1913,69,0.03615,0.03551,0.5,52313,1858,51384,589522,11.27,FALSE
1913,70,0.04013,0.03934,0.5,50455,1985,49463,538137,10.67,FALSE
1913,71,0.0452,0.04421,0.5,48471,2143,47399,488674,10.08,FALSE
1913,72,0.05071,0.04945,0.5,46328,2291,45183,441275,9.53,FALSE
1913,73,0.05575,0.05424,0.5,44037,2388,42843,396092,8.99,FALSE
1913,74,0.05904,0.05735,0.5,41649,2388,40454,353249,8.48,FALSE
1913,75,0.0636,0.06164,0.5,39260,2420,38050,312795,7.97,FALSE
1913,76,0.07213,0.06962,0.5,36840,2565,35558,274745,7.46,FALSE
1913,77,0.08196,0.07873,0.5,34275,2699,32926,239187,6.98,FALSE
1913,78,0.09114,0.08717,0.5,31577,2753,30200,206261,6.53,FALSE
1913,79,0.10822,0.10266,0.5,28824,2959,27345,176061,6.11,FALSE
1913,80,0.10728,0.10182,0.5,25865,2634,24548,148716,5.75,FALSE
1913,81,0.11738,0.11087,0.5,23231,2576,21944,124168,5.34,FALSE
1913,82,0.14662,0.13661,0.5,20656,2822,19245,102224,4.95,FALSE
1913,83,0.15637,0.14503,0.5,17834,2587,16541,82980,4.65,FALSE
1913,84,0.16391,0.1515,0.5,15247,2310,14092,66439,4.36,FALSE
1913,85,0.17727,0.16283,0.5,12938,2107,11884,52346,4.05,FALSE
1913,86,0.2072,0.18775,0.5,10831,2033,9814,40462,3.74,FALSE
1913,87,0.25375,0.22518,0.5,8797,1981,7807,30648,3.48,FALSE
1913,88,0.23491,0.21022,0.5,6816,1433,6100,22841,3.35,FALSE
1913,89,0.28498,0.24944,0.5,5383,1343,4712,16741,3.11,FALSE
1913,90,0.27475,0.24156,0.5,4041,976,3553,12029,2.98,FALSE
1913,91,0.29233,0.25505,0.5,3065,782,2674,8477,2.77,FALSE
1913,92,0.34373,0.29332,0.5,2283,670,1948,5803,2.54,FALSE
1913,93,0.37114,0.31304,0.5,1613,505,1361,3855,2.39,FALSE
1913,94,0.3994,0.33292,0.5,1108,369,924,2494,2.25,FALSE
1913,95,0.42835,0.35279,0.5,739,261,609,1570,2.12,FALSE
1913,96,0.45779,0.37252,0.5,478,178,389,961,2.01,FALSE
1913,97,0.48754,0.39198,0.5,300,118,241,572,1.91,FALSE
1913,98,0.51737,0.41104,0.5,183,75,145,331,1.81,FALSE
1913,99,0.54708,0.42957,0.5,108,46,84,186,1.73,FALSE
1913,100,0.57646,0.44748,0.5,61,27,48,101,1.65,FALSE
1913,101,0.60531,0.46467,0.5,34,16,26,54,1.58,FALSE
1913,102,0.63344,0.48107,0.5,18,9,14,28,1.52,FALSE
1913,103,0.66069,0.49663,0.5,9,5,7,14,1.46,FALSE
1913,104,0.68692,0.5113,0.5,5,2,4,7,1.41,FALSE
1913,105,0.712,0.52507,0.5,2,1,2,3,1.37,FALSE
1913,106,0.73585,0.53793,0.5,1,1,1,1,1.33,FALSE
1913,107,0.75839,0.54988,0.5,1,0,0,1,1.29,FALSE
1913,108,0.77958,0.56093,0.5,0,0,0,0,1.26,FALSE
1913,109,0.79941,0.57113,0.5,0,0,0,0,1.24,FALSE
1913,110,0.81787,1,1.22,0,0,0,0,1.22,TRUE
1914,0,0.06715,0.06389,0.24,100000,6389,95151,5941924,59.42,FALSE
1914,1,0.01557,0.01545,0.5,93611,1446,92888,5846773,62.46,FALSE
1914,2,0.00686,0.00684,0.5,92165,630,91850,5753886,62.43,FALSE
1914,3,0.00554,0.00553,0.5,91534,506,91281,5662036,61.86,FALSE
1914,4,0.00431,0.0043,0.5,91028,392,90833,5570755,61.2,FALSE
1914,5,0.00357,0.00356,0.5,90637,323,90475,5479922,60.46,FALSE
1914,6,0.00293,0.00293,0.5,90314,264,90182,5389447,59.67,FALSE
1914,7,0.00307,0.00307,0.5,90050,276,89911,5299265,58.85,FALSE
1914,8,0.00261,0.00261,0.5,89773,234,89656,5209354,58.03,FALSE
1914,9,0.00239,0.00239,0.5,89539,214,89432,5119698,57.18,FALSE
1914,10,0.00273,0.00272,0.5,89325,243,89204,5030266,56.31,FALSE
1914,11,0.00259,0.00259,0.5,89082,230,88967,4941062,55.47,FALSE
1914,12,0.00262,0.00262,0.5,88851,232,88735,4852096,54.61,FALSE
1914,13,0.00302,0.00302,0.5,88619,267,88485,4763361,53.75,FALSE
1914,14,0.00337,0.00336,0.5,88351,297,88203,4674875,52.91,FALSE
1914,15,0.00397,0.00396,0.5,88054,349,87880,4586672,52.09,FALSE
1914,16,0.00429,0.00428,0.5,87706,375,87518,4498792,51.29,FALSE
1914,17,0.00417,0.00416,0.5,87330,363,87149,4411274,50.51,FALSE
1914,18,0.0046,0.00459,0.5,86967,399,86768,4324126,49.72,FALSE
1914,19,0.00503,0.00502,0.5,86568,434,86351,4237358,48.95,FALSE
1914,20,0.00493,0.00492,0.5,86134,424,85922,4151007,48.19,FALSE
1914,21,0.00493,0.00492,0.5,85710,421,85500,4065085,47.43,FALSE
1914,22,0.00587,0.00586,0.5,85289,500,85039,3979586,46.66,FALSE
1914,23,0.00498,0.00497,0.5,84789,422,84579,3894546,45.93,FALSE
1914,24,0.00545,0.00544,0.5,84368,459,84139,3809968,45.16,FALSE
1914,25,0.0057,0.00568,0.5,83909,477,83671,3725829,44.4,FALSE
1914,26,0.00558,0.00557,0.5,83433,465,83200,3642158,43.65,FALSE
1914,27,0.00556,0.00555,0.5,82968,460,82738,3558958,42.9,FALSE
1914,28,0.00553,0.00551,0.5,82508,455,82280,3476220,42.13,FALSE
1914,29,0.00595,0.00593,0.5,82053,487,81809,3393940,41.36,FALSE
1914,30,0.00675,0.00673,0.5,81566,549,81291,3312131,40.61,FALSE
1914,31,0.00555,0.00554,0.5,81017,449,80793,3230840,39.88,FALSE
1914,32,0.00611,0.00609,0.5,80568,491,80323,3150047,39.1,FALSE
1914,33,0.00558,0.00557,0.5,80078,446,79855,3069724,38.33,FALSE
1914,34,0.00607,0.00605,0.5,79632,482,79391,2989869,37.55,FALSE
1914,35,0.00582,0.0058,0.5,79150,459,78921,2910478,36.77,FALSE
1914,36,0.0057,0.00568,0.5,78691,447,78468,2831557,35.98,FALSE
1914,37,0.00695,0.00692,0.5,78244,542,77973,2753090,35.19,FALSE
1914,38,0.00652,0.0065,0.5,77702,505,77450,2675116,34.43,FALSE
1914,39,0.00607,0.00605,0.5,77198,467,76964,2597666,33.65,FALSE
1914,40,0.00594,0.00592,0.5,76730,454,76503,2520702,32.85,FALSE
1914,41,0.0069,0.00688,0.5,76276,524,76014,2444199,32.04,FALSE
1914,42,0.00763,0.00761,0.5,75751,576,75463,2368185,31.26,FALSE
1914,43,0.00727,0.00724,0.5,75175,544,74903,2292722,30.5,FALSE
1914,44,0.00719,0.00717,0.5,74631,535,74364,2217819,29.72,FALSE
1914,45,0.00714,0.00712,0.5,74096,527,73833,2143455,28.93,FALSE
1914,46,0.00742,0.00739,0.5,73569,544,73297,2069623,28.13,FALSE
1914,47,0.00728,0.00725,0.5,73025,529,72761,1996326,27.34,FALSE
1914,48,0.00839,0.00835,0.5,72496,606,72193,1923565,26.53,FALSE
1914,49,0.00786,0.00783,0.5,71890,563,71609,1851372,25.75,FALSE
1914,50,0.0089,0.00886,0.5,71327,632,71011,1779763,24.95,FALSE
1914,51,0.0088,0.00876,0.5,70695,619,70386,1708752,24.17,FALSE
1914,52,0.01003,0.00998,0.5,70076,699,69727,1638366,23.38,FALSE
1914,53,0.00956,0.00951,0.5,69377,660,69047,1568639,22.61,FALSE
1914,54,0.01235,0.01227,0.5,68717,843,68295,1499592,21.82,FALSE
1914,55,0.01079,0.01073,0.5,67874,729,67509,1431297,21.09,FALSE
1914,56,0.01184,0.01177,0.5,67145,791,66750,1363788,20.31,FALSE
1914,57,0.01214,0.01206,0.5,66355,800,65954,1297038,19.55,FALSE
1914,58,0.01327,0.01318,0.5,65554,864,65122,1231084,18.78,FALSE
1914,59,0.01454,0.01444,0.5,64690,934,64223,1165962,18.02,FALSE
1914,60,0.01593,0.01581,0.5,63756,1008,63252,1101739,17.28,FALSE
1914,61,0.01759,0.01744,0.5,62748,1094,62201,1038487,16.55,FALSE
1914,62,0.02061,0.0204,0.5,61654,1258,61025,976286,15.83,FALSE
1914,63,0.01993,0.01973,0.5,60396,1192,59800,915261,15.15,FALSE
1914,64,0.0212,0.02098,0.5,59204,1242,58583,855461,14.45,FALSE
1914,65,0.02461,0.02431,0.5,57963,1409,57258,796878,13.75,FALSE
1914,66,0.02901,0.0286,0.5,56553,1617,55745,739620,13.08,FALSE
1914,67,0.03174,0.03124,0.5,54936,1716,54078,683875,12.45,FALSE
1914,68,0.03345,0.0329,0.5,53220,1751,52344,629797,11.83,FALSE
1914,69,0.03687,0.0362,0.5,51469,1863,50537,577453,11.22,FALSE
1914,70,0.0388,0.03807,0.5,49606,1888,48662,526915,10.62,FALSE
1914,71,0.04552,0.04451,0.5,47718,2124,46656,478254,10.02,FALSE
1914,72,0.04769,0.04658,0.5,45594,2124,44532,431598,9.47,FALSE
1914,73,0.05364,0.05224,0.5,43470,2271,42334,387066,8.9,FALSE
1914,74,0.06036,0.05859,0.5,41199,2414,39992,344732,8.37,FALSE
1914,75,0.06596,0.06385,0.5,38785,2476,37547,304740,7.86,FALSE
1914,76,0.07561,0.07286,0.5,36309,2645,34986,267192,7.36,FALSE
1914,77,0.0867,0.0831,0.5,33663,2797,32265,232206,6.9,FALSE
1914,78,0.08576,0.08224,0.5,30866,2538,29597,199942,6.48,FALSE
1914,79,0.11052,0.10473,0.5,28328,2967,26844,170345,6.01,FALSE
1914,80,0.12181,0.11482,0.5,25361,2912,23905,143500,5.66,FALSE
1914,81,0.12551,0.1181,0.5,22449,2651,21123,119596,5.33,FALSE
1914,82,0.13658,0.12785,0.5,19798,2531,18532,98472,4.97,FALSE
1914,83,0.15159,0.14091,0.5,17267,2433,16050,79940,4.63,FALSE
1914,84,0.17369,0.15981,0.5,14834,2371,13648,63890,4.31,FALSE
1914,85,0.20655,0.18721,0.5,12463,2333,11297,50241,4.03,FALSE
1914,86,0.20322,0.18447,0.5,10130,1869,9196,38945,3.84,FALSE
1914,87,0.21757,0.19622,0.5,8261,1621,7451,29749,3.6,FALSE
1914,88,0.24165,0.2156,0.5,6640,1432,5924,22298,3.36,FALSE
1914,89,0.27374,0.24078,0.5,5209,1254,4581,16374,3.14,FALSE
1914,90,0.26593,0.23472,0.5,3954,928,3490,11793,2.98,FALSE
1914,91,0.33066,0.28375,0.5,3026,859,2597,8302,2.74,FALSE
1914,92,0.3082,0.26705,0.5,2168,579,1878,5705,2.63,FALSE
1914,93,0.36901,0.31153,0.5,1589,495,1341,3827,2.41,FALSE
1914,94,0.39613,0.33064,0.5,1094,362,913,2486,2.27,FALSE
1914,95,0.42391,0.34977,0.5,732,256,604,1573,2.15,FALSE
1914,96,0.45217,0.36879,0.5,476,176,388,969,2.04,FALSE
1914,97,0.48075,0.38758,0.5,300,116,242,581,1.93,FALSE
1914,98,0.50945,0.40603,0.5,184,75,147,338,1.84,FALSE
1914,99,0.53809,0.42401,0.5,109,46,86,192,1.75,FALSE
1914,100,0.56648,0.44145,0.5,63,28,49,106,1.68,FALSE
1914,101,0.59444,0.45824,0.5,35,16,27,57,1.61,FALSE
1914,102,0.6218,0.47433,0.5,19,9,15,29,1.55,FALSE
1914,103,0.64841,0.48966,0.5,10,5,8,15,1.49,FALSE
1914,104,0.67413,0.50418,0.5,5,3,4,7,1.44,FALSE
1914,105,0.69884,0.51788,0.5,3,1,2,4,1.39,FALSE
1914,106,0.72244,0.53073,0.5,1,1,1,2,1.35,FALSE
1914,107,0.74487,0.54274,0.5,1,0,0,1,1.32,FALSE
1914,108,0.76608,0.55391,0.5,0,0,0,0,1.28,FALSE
1914,109,0.78603,0.56427,0.5,0,0,0,0,1.26,FALSE
1914,110,0.80471,1,1.24,0,0,0,0,1.24,TRUE
1915,0,0.0685,0.06513,0.24,100000,6513,95081,5834656,58.35,FALSE
1915,1,0.01625,0.01612,0.5,93487,1507,92734,5739575,61.39,FALSE
1915,2,0.00791,0.00788,0.5,91980,725,91618,5646841,61.39,FALSE
1915,3,0.00567,0.00565,0.5,91256,516,90998,5555223,60.88,FALSE
1915,4,0.00487,0.00486,0.5,90740,441,90519,5464226,60.22,FALSE
1915,5,0.00355,0.00355,0.5,90299,320,90139,5373706,59.51,FALSE
1915,6,0.0033,0.00329,0.5,89979,296,89830,5283567,58.72,FALSE
1915,7,0.00287,0.00287,0.5,89682,257,89554,5193737,57.91,FALSE
1915,8,0.00281,0.0028,0.5,89425,251,89300,5104183,57.08,FALSE
1915,9,0.00243,0.00243,0.5,89175,216,89066,5014883,56.24,FALSE
1915,10,0.00217,0.00216,0.5,88958,192,88862,4925817,55.37,FALSE
1915,11,0.00261,0.00261,0.5,88766,231,88650,4836955,54.49,FALSE
1915,12,0.00267,0.00266,0.5,88534,236,88416,4748305,53.63,FALSE
1915,13,0.00346,0.00346,0.5,88298,305,88146,4659889,52.77,FALSE
1915,14,0.00359,0.00358,0.5,87993,315,87835,4571743,51.96,FALSE
1915,15,0.00405,0.00404,0.5,87678,354,87501,4483908,51.14,FALSE
1915,16,0.00479,0.00478,0.5,87323,417,87115,4396407,50.35,FALSE
1915,17,0.00456,0.00454,0.5,86906,395,86709,4309293,49.59,FALSE
1915,18,0.00461,0.0046,0.5,86511,398,86312,4222584,48.81,FALSE
1915,19,0.00559,0.00557,0.5,86113,480,85873,4136272,48.03,FALSE
1915,20,0.00552,0.00551,0.5,85633,472,85397,4050399,47.3,FALSE
1915,21,0.00543,0.00542,0.5,85161,461,84931,3965002,46.56,FALSE
1915,22,0.00574,0.00572,0.5,84700,485,84458,3880071,45.81,FALSE
1915,23,0.00547,0.00545,0.5,84215,459,83986,3795613,45.07,FALSE
1915,24,0.00657,0.00655,0.5,83756,549,83482,3711627,44.31,FALSE
1915,25,0.00595,0.00593,0.5,83208,493,82961,3628145,43.6,FALSE
1915,26,0.0056,0.00558,0.5,82714,462,82483,3545184,42.86,FALSE
1915,27,0.00596,0.00595,0.5,82252,489,82008,3462701,42.1,FALSE
1915,28,0.00586,0.00584,0.5,81763,478,81524,3380693,41.35,FALSE
1915,29,0.00594,0.00593,0.5,81286,482,81045,3299169,40.59,FALSE
1915,30,0.00645,0.00643,0.5,80804,520,80544,3218124,39.83,FALSE
1915,31,0.00615,0.00613,0.5,80284,493,80038,3137580,39.08,FALSE
1915,32,0.00564,0.00563,0.5,79792,449,79567,3057542,38.32,FALSE
1915,33,0.007,0.00697,0.5,79343,553,79066,2977975,37.53,FALSE
1915,34,0.0057,0.00568,0.5,78790,448,78566,2898909,36.79,FALSE
1915,35,0.00606,0.00604,0.5,78342,473,78105,2820343,36,FALSE
1915,36,0.00666,0.00664,0.5,77869,517,77610,2742237,35.22,FALSE
1915,37,0.00695,0.00693,0.5,77352,536,77084,2664627,34.45,FALSE
1915,38,0.00559,0.00557,0.5,76816,428,76602,2587543,33.68,FALSE
1915,39,0.00715,0.00712,0.5,76388,544,76116,2510940,32.87,FALSE
1915,40,0.00683,0.00681,0.5,75844,517,75586,2434824,32.1,FALSE
1915,41,0.00757,0.00754,0.5,75328,568,75044,2359238,31.32,FALSE
1915,42,0.00759,0.00756,0.5,74760,565,74477,2284194,30.55,FALSE
1915,43,0.00812,0.00809,0.5,74195,600,73895,2209716,29.78,FALSE
1915,44,0.00705,0.00703,0.5,73595,517,73336,2135822,29.02,FALSE
1915,45,0.00738,0.00736,0.5,73077,538,72809,2062486,28.22,FALSE
1915,46,0.00802,0.00799,0.5,72540,580,72250,1989677,27.43,FALSE
1915,47,0.00874,0.0087,0.5,71960,626,71647,1917427,26.65,FALSE
1915,48,0.00809,0.00805,0.5,71334,574,71047,1845780,25.88,FALSE
1915,49,0.00896,0.00892,0.5,70759,631,70444,1774734,25.08,FALSE
1915,50,0.00895,0.00891,0.5,70129,625,69816,1704290,24.3,FALSE
1915,51,0.00902,0.00898,0.5,69504,624,69192,1634473,23.52,FALSE
1915,52,0.01035,0.01029,0.5,68880,709,68525,1565282,22.72,FALSE
1915,53,0.01003,0.00998,0.5,68171,680,67831,1496756,21.96,FALSE
1915,54,0.0097,0.00965,0.5,67491,651,67165,1428925,21.17,FALSE
1915,55,0.01115,0.01109,0.5,66839,741,66469,1361760,20.37,FALSE
1915,56,0.01306,0.01297,0.5,66098,858,65669,1295292,19.6,FALSE
1915,57,0.01343,0.01334,0.5,65241,871,64805,1229622,18.85,FALSE
1915,58,0.01491,0.0148,0.5,64370,952,63894,1164817,18.1,FALSE
1915,59,0.01681,0.01667,0.5,63418,1057,62889,1100923,17.36,FALSE
1915,60,0.01774,0.01758,0.5,62360,1096,61812,1038034,16.65,FALSE
1915,61,0.01801,0.01785,0.5,61264,1093,60717,976222,15.93,FALSE
1915,62,0.01949,0.0193,0.5,60171,1161,59590,915505,15.22,FALSE
1915,63,0.02288,0.02262,0.5,59009,1335,58342,855915,14.5,FALSE
1915,64,0.02233,0.02209,0.5,57674,1274,57037,797573,13.83,FALSE
